SymbolIndex,SampleIndexAfterDelayRemoval,SampleTime_s,SampledVoltage_V,InstantFastCode_dec,InstantFastVout_V,VectorFastCode_dec,VectorFastVout_V
1030,131911,1.8402475546875e-08,-0.231546323367428,14,-0.234375,14,-0.234375
1031,132039,1.8420332546875e-08,0.237303852883909,114,0.234375,114,0.234375
1032,132167,1.8438189546875e-08,-0.118026001568694,38,-0.121875,38,-0.121875
1033,132295,1.8456046546875e-08,-0.209653665719801,19,-0.2109375,19,-0.2109375
1034,132423,1.8473903546875e-08,0.0890717130852536,83,0.0890625,83,0.0890625
1035,132551,1.8491760546875e-08,-0.242360940516025,12,-0.24375,12,-0.24375
1036,132679,1.8509617546875e-08,-0.0523138039821446,52,-0.05625,52,-0.05625
1037,132807,1.8527474546875e-08,-0.229640265491914,15,-0.2296875,15,-0.2296875
1038,132935,1.8545331546875e-08,0.241474679217528,115,0.2390625,115,0.2390625
1039,133063,1.8563188546875e-08,0.228052729028025,112,0.225,112,0.225
1040,133191,1.8581045546875e-08,0.0739635904953861,79,0.0703125,79,0.0703125
1041,133319,1.8598902546875e-08,-0.0680455276654973,49,-0.0703125,49,-0.0703125
1042,133447,1.8616759546875e-08,0.227698516814536,112,0.225,112,0.225
1043,133575,1.8634616546875e-08,0.212936648271005,109,0.2109375,109,0.2109375
1044,133703,1.8652473546875e-08,-0.236870097693617,13,-0.2390625,13,-0.2390625
1045,133831,1.8670330546875e-08,0.249593985695507,117,0.2484375,117,0.2484375
1046,133959,1.8688187546875e-08,-0.263205813957186,7,-0.2671875,7,-0.2671875
1047,134087,1.8706044546875e-08,0.10413816195391,86,0.103125,86,0.103125
1048,134215,1.8723901546875e-08,0.221884784082788,111,0.2203125,111,0.2203125
1049,134343,1.8741758546875e-08,-0.082121778908659,46,-0.084375,46,-0.084375
1050,134471,1.8759615546875e-08,0.078128640649493,80,0.075,80,0.075
1051,134599,1.8777472546875e-08,-0.0502092247153498,53,-0.0515625,53,-0.0515625
1052,134727,1.8795329546875e-08,0.068881172501008,78,0.065625,78,0.065625
1053,134855,1.8813186546875e-08,0.220349376146669,111,0.2203125,111,0.2203125
1054,134983,1.8831043546875e-08,-0.248496681985795,10,-0.253125,10,-0.253125
1055,135111,1.8848900546875e-08,-0.217265962986583,17,-0.2203125,17,-0.2203125
1056,135239,1.8866757546875e-08,-0.0586652308521236,51,-0.0609375,51,-0.0609375
1057,135367,1.8884614546875e-08,0.230866537805366,113,0.2296875,113,0.2296875
1058,135495,1.8902471546875e-08,0.204102019428475,107,0.2015625,107,0.2015625
1059,135623,1.8920328546875e-08,-0.0469355361110668,53,-0.0515625,53,-0.0515625
1060,135751,1.8938185546875e-08,-0.240403832244251,12,-0.24375,12,-0.24375
1061,135879,1.8956042546875e-08,-0.210225731691279,19,-0.2109375,19,-0.2109375
1062,136007,1.8973899546875e-08,0.06762747539023,78,0.065625,78,0.065625
1063,136135,1.8991756546875e-08,0.0801433524189812,81,0.0796875,81,0.0796875
1064,136263,1.9009613546875e-08,0.238722833529416,114,0.234375,114,0.234375
1065,136391,1.9027470546875e-08,-0.0685020748813067,49,-0.0703125,49,-0.0703125
1066,136519,1.9045327546875e-08,0.236032093323028,114,0.234375,114,0.234375
1067,136647,1.9063184546875e-08,0.0595090610311055,76,0.05625,76,0.05625
1068,136775,1.9081041546875e-08,0.0843347347928024,81,0.0796875,81,0.0796875
1069,136903,1.9098898546875e-08,0.217885659993699,110,0.215625,110,0.215625
1070,137031,1.9116755546875e-08,-0.0858739764753865,45,-0.0890625,45,-0.0890625
1071,137159,1.9134612546875e-08,0.0822880662884384,81,0.0796875,81,0.0796875
1072,137287,1.9152469546875e-08,0.0667097027250574,78,0.065625,78,0.065625
1073,137415,1.9170326546875e-08,-0.0573334656534454,51,-0.0609375,51,-0.0609375
1074,137543,1.9188183546875e-08,0.20752278068159,108,0.20625,108,0.20625
1075,137671,1.9206040546875e-08,-0.21729897352432,17,-0.2203125,17,-0.2203125
1076,137799,1.9223897546875e-08,0.245027937057922,116,0.24375,116,0.24375
1077,137927,1.9241754546875e-08,-0.0843728552323587,46,-0.084375,46,-0.084375
1078,138055,1.9259611546875e-08,-0.0666263127413691,49,-0.0703125,49,-0.0703125
1079,138183,1.9277468546875e-08,0.224404176656297,111,0.2203125,111,0.2203125
1080,138311,1.9295325546875e-08,-0.0772620644765199,47,-0.0796875,47,-0.0796875
1081,138439,1.9313182546875e-08,0.262367418552071,119,0.2578125,119,0.2578125
1082,138567,1.9331039546875e-08,0.194865458972062,105,0.1921875,105,0.1921875
1083,138695,1.9348896546875e-08,-0.0663104271914703,49,-0.0703125,49,-0.0703125
1084,138823,1.9366753546875e-08,-0.0789828243226989,47,-0.0796875,47,-0.0796875
1085,138951,1.9384610546875e-08,-0.23422385909635,14,-0.234375,14,-0.234375
1086,139079,1.9402467546875e-08,-0.0559448724980619,52,-0.05625,52,-0.05625
1087,139207,1.9420324546875e-08,0.0758926321945158,80,0.075,80,0.075
1088,139335,1.9438181546875e-08,0.072877540453435,79,0.0703125,79,0.0703125
1089,139463,1.9456038546875e-08,-0.222641937697104,16,-0.225,16,-0.225
1090,139591,1.9473895546875e-08,-0.224145461570389,16,-0.225,16,-0.225
1091,139719,1.9491752546875e-08,0.103203306751371,86,0.103125,86,0.103125
1092,139847,1.9509609546875e-08,0.0633513148947404,77,0.0609375,77,0.0609375
1093,139975,1.9527466546875e-08,0.0791661442873548,80,0.075,80,0.075
1094,140103,1.9545323546875e-08,-0.0866774216589168,45,-0.0890625,45,-0.0890625
1095,140231,1.9563180546875e-08,-0.233113884157957,14,-0.234375,14,-0.234375
1096,140359,1.9581037546875e-08,0.0980540673536909,84,0.09375,84,0.09375
1097,140487,1.9598894546875e-08,0.231777367588423,113,0.2296875,113,0.2296875
1098,140615,1.9616751546875e-08,0.0654421028258215,77,0.0609375,77,0.0609375
1099,140743,1.9634608546875e-08,0.0943193091252716,84,0.09375,84,0.09375
1100,140871,1.9652465546875e-08,0.0639558593889452,77,0.0609375,77,0.0609375
1101,140999,1.9670322546875e-08,0.0854318058904512,82,0.084375,82,0.084375
1102,141127,1.9688179546875e-08,-0.235163260847149,13,-0.2390625,13,-0.2390625
1103,141255,1.9706036546875e-08,0.235785431553129,114,0.234375,114,0.234375
1104,141383,1.9723893546875e-08,0.0808857406714008,81,0.0796875,81,0.0796875
1105,141511,1.9741750546875e-08,0.219973448972966,110,0.215625,110,0.215625
1106,141639,1.9759607546875e-08,0.219944942178383,110,0.215625,110,0.215625
1107,141767,1.9777464546875e-08,-0.221433830123362,16,-0.225,16,-0.225
1108,141895,1.9795321546875e-08,-0.078136010835121,47,-0.0796875,47,-0.0796875
1109,142023,1.9813178546875e-08,-0.246254726627616,11,-0.2484375,11,-0.2484375
1110,142151,1.9831035546875e-08,-0.225613908664458,15,-0.2296875,15,-0.2296875
1111,142279,1.9848892546875e-08,0.087998031158322,82,0.084375,82,0.084375
1112,142407,1.9866749546875e-08,-0.0845833457434538,45,-0.0890625,45,-0.0890625
1113,142535,1.9884606546875e-08,0.0983185270861194,84,0.09375,84,0.09375
1114,142663,1.9902463546875e-08,-0.224818697197777,16,-0.225,16,-0.225
1115,142791,1.9920320546875e-08,-0.0571681682778611,51,-0.0609375,51,-0.0609375
1116,142919,1.9938177546875e-08,0.234674874174684,114,0.234375,114,0.234375
1117,143047,1.9956034546875e-08,0.0635379138788726,77,0.0609375,77,0.0609375
1118,143175,1.9973891546875e-08,-0.225630038467253,15,-0.2296875,15,-0.2296875
1119,143303,1.9991748546875e-08,-0.0799633028060931,46,-0.084375,46,-0.084375
1120,143431,2.0009605546875e-08,0.0834285400888227,81,0.0796875,81,0.0796875
1121,143559,2.0027462546875e-08,-0.108045378246427,40,-0.1125,40,-0.1125
1122,143687,2.0045319546875e-08,-0.223882265178907,16,-0.225,16,-0.225
1123,143815,2.0063176546875e-08,-0.0577018937249287,51,-0.0609375,51,-0.0609375
1124,143943,2.0081033546875e-08,0.209574906770439,108,0.20625,108,0.20625
1125,144071,2.0098890546875e-08,0.251044637672222,117,0.2484375,117,0.2484375
1126,144199,2.0116747546875e-08,0.23183856383675,113,0.2296875,113,0.2296875
1127,144327,2.0134604546875e-08,0.232166432841775,113,0.2296875,113,0.2296875
1128,144455,2.0152461546875e-08,0.248807992730894,117,0.2484375,117,0.2484375
1129,144583,2.0170318546875e-08,0.0317838737580632,70,0.028125,70,0.028125
1130,144711,2.0188175546875e-08,-0.23163050222723,14,-0.234375,14,-0.234375
1131,144839,2.0206032546875e-08,0.0697852600603408,78,0.065625,78,0.065625
1132,144967,2.0223889546875e-08,-0.218513164972373,17,-0.2203125,17,-0.2203125
1133,145095,2.0241746546875e-08,0.245881836440934,116,0.24375,116,0.24375
1134,145223,2.0259603546875e-08,0.0439014464233151,73,0.0421875,73,0.0421875
1135,145351,2.0277460546875e-08,-0.237078581585543,13,-0.2390625,13,-0.2390625
1136,145479,2.0295317546875e-08,-0.20511357156559,20,-0.20625,20,-0.20625
1137,145607,2.0313174546875e-08,-0.226392265199514,15,-0.2296875,15,-0.2296875
1138,145735,2.0331031546875e-08,-0.0513860340187244,53,-0.0515625,53,-0.0515625
1139,145863,2.0348888546875e-08,0.209772083021916,108,0.20625,108,0.20625
1140,145991,2.0366745546875e-08,-0.239968440098001,12,-0.24375,12,-0.24375
1141,146119,2.0384602546875e-08,-0.201575565973615,20,-0.20625,20,-0.20625
1142,146247,2.0402459546875e-08,-0.0537692074246042,52,-0.05625,52,-0.05625
1143,146375,2.0420316546875e-08,0.0732906331470881,79,0.0703125,79,0.0703125
1144,146503,2.0438173546875e-08,0.23346560363069,113,0.2296875,113,0.2296875
1145,146631,2.0456030546875e-08,0.0514501814549354,74,0.046875,74,0.046875
1146,146759,2.0473887546875e-08,-0.222748064592005,16,-0.225,16,-0.225
1147,146887,2.0491744546875e-08,-0.0667255202889055,49,-0.0703125,49,-0.0703125
1148,147015,2.0509601546875e-08,0.213846625250184,109,0.2109375,109,0.2109375
1149,147143,2.0527458546875e-08,-0.0671917162740163,49,-0.0703125,49,-0.0703125
1150,147271,2.0545315546875e-08,0.21458856559709,109,0.2109375,109,0.2109375
1151,147399,2.0563172546875e-08,-0.0822694413999525,46,-0.084375,46,-0.084375
1152,147527,2.0581029546875e-08,0.0870101229710579,82,0.084375,82,0.084375
1153,147655,2.0598886546875e-08,0.0564721039145837,76,0.05625,76,0.05625
1154,147783,2.0616743546875e-08,-0.207938603885369,19,-0.2109375,19,-0.2109375
1155,147911,2.0634600546875e-08,0.221383003602367,111,0.2203125,111,0.2203125
1156,148039,2.0652457546875e-08,0.242498479187169,115,0.2390625,115,0.2390625
1157,148167,2.0670314546875e-08,0.20158576216444,107,0.2015625,107,0.2015625
1158,148295,2.0688171546875e-08,-0.236074546237269,13,-0.2390625,13,-0.2390625
1159,148423,2.0706028546875e-08,-0.213082028980378,18,-0.215625,18,-0.215625
1160,148551,2.0723885546875e-08,-0.253543975539209,9,-0.2578125,9,-0.2578125
1161,148679,2.0741742546875e-08,-0.0719576453944015,48,-0.075,48,-0.075
1162,148807,2.0759599546875e-08,0.250463894773078,117,0.2484375,117,0.2484375
1163,148935,2.0777456546875e-08,0.0571255065221896,76,0.05625,76,0.05625
1164,149063,2.0795313546875e-08,-0.0479648756082181,53,-0.0515625,53,-0.0515625
1165,149191,2.0813170546875e-08,0.224370114870276,111,0.2203125,111,0.2203125
1166,149319,2.0831027546875e-08,-0.221793404015435,16,-0.225,16,-0.225
1167,149447,2.0848884546875e-08,0.250558473653369,117,0.2484375,117,0.2484375
1168,149575,2.0866741546875e-08,0.198401816994096,106,0.196875,106,0.196875
1169,149703,2.0884598546875e-08,-0.249694360703136,10,-0.253125,10,-0.253125
1170,149831,2.0902455546875e-08,-0.0394982457234718,55,-0.0421875,55,-0.0421875
1171,149959,2.0920312546875e-08,0.228856461640076,112,0.225,112,0.225
1172,150087,2.0938169546875e-08,0.214188966758669,109,0.2109375,109,0.2109375
1173,150215,2.0956026546875e-08,0.0758286191143622,80,0.075,80,0.075
1174,150343,2.0973883546875e-08,-0.0882907162146676,45,-0.0890625,45,-0.0890625
1175,150471,2.0991740546875e-08,-0.0702538502729414,49,-0.0703125,49,-0.0703125
1176,150599,2.1009597546875e-08,-0.23232223716788,14,-0.234375,14,-0.234375
1177,150727,2.1027454546875e-08,0.234379358022361,114,0.234375,114,0.234375
1178,150855,2.1045311546875e-08,0.235389754024695,114,0.234375,114,0.234375
1179,150983,2.1063168546875e-08,0.0774287025761314,80,0.075,80,0.075
1180,151111,2.1081025546875e-08,0.24557523736527,116,0.24375,116,0.24375
1181,151239,2.1098882546875e-08,0.0625538549444276,77,0.0609375,77,0.0609375
1182,151367,2.1116739546875e-08,-0.0859662957415054,45,-0.0890625,45,-0.0890625
1183,151495,2.1134596546875e-08,0.0870635486059444,82,0.084375,82,0.084375
1184,151623,2.1152453546875e-08,0.223806832877903,111,0.2203125,111,0.2203125
1185,151751,2.1170310546875e-08,-0.0737432351606705,48,-0.075,48,-0.075
1186,151879,2.1188167546875e-08,0.093294698924128,83,0.0890625,83,0.0890625
1187,152007,2.1206024546875e-08,0.208781301498936,108,0.20625,108,0.20625
1188,152135,2.1223881546875e-08,-0.0618153459565509,50,-0.065625,50,-0.065625
1189,152263,2.1241738546875e-08,-0.238709481358286,13,-0.2390625,13,-0.2390625
1190,152391,2.1259595546875e-08,-0.21379723913274,18,-0.215625,18,-0.215625
1191,152519,2.1277452546875e-08,0.0759816848394215,80,0.075,80,0.075
1192,152647,2.1295309546875e-08,-0.237323977477571,13,-0.2390625,13,-0.2390625
1193,152775,2.1313166546875e-08,0.0995100027264157,85,0.0984375,85,0.0984375
1194,152903,2.1331023546875e-08,0.231916344132356,113,0.2296875,113,0.2296875
1195,153031,2.1348880546875e-08,-0.0700641874760515,49,-0.0703125,49,-0.0703125
1196,153159,2.1366737546875e-08,0.0912547125440354,83,0.0890625,83,0.0890625
1197,153287,2.1384594546875e-08,0.228543136164587,112,0.225,112,0.225
1198,153415,2.1402451546875e-08,0.222767193060457,111,0.2203125,111,0.2203125
1199,153543,2.1420308546875e-08,-0.0796727811552748,47,-0.0796875,47,-0.0796875
1200,153671,2.1438165546875e-08,0.0814420489595124,81,0.0796875,81,0.0796875
1201,153799,2.1456022546875e-08,-0.242134267151619,12,-0.24375,12,-0.24375
1202,153927,2.1473879546875e-08,-0.214993383158112,18,-0.215625,18,-0.215625
1203,154055,2.1491736546875e-08,0.240154294109989,115,0.2390625,115,0.2390625
1204,154183,2.1509593546875e-08,0.213367645335541,109,0.2109375,109,0.2109375
1205,154311,2.1527450546875e-08,-0.0783978827571083,47,-0.0796875,47,-0.0796875
1206,154439,2.1545307546875e-08,0.100426364432045,85,0.0984375,85,0.0984375
1207,154567,2.1563164546875e-08,-0.0680739935938405,49,-0.0703125,49,-0.0703125
1208,154695,2.1581021546875e-08,0.0655421139116403,77,0.0609375,77,0.0609375
1209,154823,2.1598878546875e-08,-0.0865876561458401,45,-0.0890625,45,-0.0890625
1210,154951,2.1616735546875e-08,-0.082618112246657,46,-0.084375,46,-0.084375
1211,155079,2.1634592546875e-08,0.0915605250096983,83,0.0890625,83,0.0890625
1212,155207,2.1652449546875e-08,0.23248159177457,113,0.2296875,113,0.2296875
1213,155335,2.1670306546875e-08,0.250398554118444,117,0.2484375,117,0.2484375
1214,155463,2.1688163546875e-08,0.0757597820403888,80,0.075,80,0.075
1215,155591,2.1706020546875e-08,-0.0998857399997552,42,-0.103125,42,-0.103125
1216,155719,2.1723877546875e-08,-0.228249615971669,15,-0.2296875,15,-0.2296875
1217,155847,2.1741734546875e-08,-0.237538925248082,13,-0.2390625,13,-0.2390625
1218,155975,2.1759591546875e-08,-0.210455778428081,19,-0.2109375,19,-0.2109375
1219,156103,2.1777448546875e-08,0.253774048925315,118,0.253125,118,0.253125
1220,156231,2.1795305546875e-08,0.205078149626134,107,0.2015625,107,0.2015625
1221,156359,2.1813162546875e-08,0.0869611105776349,82,0.084375,82,0.084375
1222,156487,2.1831019546875e-08,-0.0710375504611188,48,-0.075,48,-0.075
1223,156615,2.1848876546875e-08,-0.0492578977003418,53,-0.0515625,53,-0.0515625
1224,156743,2.1866733546875e-08,0.0668244294537105,78,0.065625,78,0.065625
1225,156871,2.1884590546875e-08,0.0594631461264462,76,0.05625,76,0.05625
1226,156999,2.1902447546875e-08,-0.0893546990061058,44,-0.09375,44,-0.09375
1227,157127,2.1920304546875e-08,-0.2118212008045,18,-0.215625,18,-0.215625
1228,157255,2.1938161546875e-08,0.247115116838361,116,0.24375,116,0.24375
1229,157383,2.1956018546875e-08,0.20670711430707,108,0.20625,108,0.20625
1230,157511,2.1973875546875e-08,-0.0670888209351158,49,-0.0703125,49,-0.0703125
1231,157639,2.1991732546875e-08,0.0951621403044692,84,0.09375,84,0.09375
1232,157767,2.2009589546875e-08,0.226553517569862,112,0.225,112,0.225
1233,157895,2.2027446546875e-08,0.224012089991764,111,0.2203125,111,0.2203125
1234,158023,2.2045303546875e-08,0.210157111173734,108,0.20625,108,0.20625
1235,158151,2.2063160546875e-08,0.237480985094422,114,0.234375,114,0.234375
1236,158279,2.2081017546875e-08,0.0767615756971361,80,0.075,80,0.075
1237,158407,2.2098874546875e-08,0.0873416781655863,82,0.084375,82,0.084375
1238,158535,2.2116731546875e-08,0.214480316549531,109,0.2109375,109,0.2109375
1239,158663,2.2134588546875e-08,0.0733334243165185,79,0.0703125,79,0.0703125
1240,158791,2.2152445546875e-08,-0.0650950116739751,50,-0.065625,50,-0.065625
1241,158919,2.2170302546875e-08,0.0803665407974295,81,0.0796875,81,0.0796875
1242,159047,2.2188159546875e-08,-0.0680419735824751,49,-0.0703125,49,-0.0703125
1243,159175,2.2206016546875e-08,-0.225764038040322,15,-0.2296875,15,-0.2296875
1244,159303,2.2223873546875e-08,-0.225807686828486,15,-0.2296875,15,-0.2296875
1245,159431,2.2241730546875e-08,-0.0754735630343547,47,-0.0796875,47,-0.0796875
1246,159559,2.2259587546875e-08,-0.0758675612211477,47,-0.0796875,47,-0.0796875
1247,159687,2.2277444546875e-08,-0.0473212360717981,53,-0.0515625,53,-0.0515625
1248,159815,2.2295301546875e-08,-0.219463324888215,17,-0.2203125,17,-0.2203125
1249,159943,2.2313158546875e-08,0.0735881273445759,79,0.0703125,79,0.0703125
1250,160071,2.2331015546875e-08,-0.243694595894256,12,-0.24375,12,-0.24375
1251,160199,2.2348872546875e-08,-0.202698870027783,20,-0.20625,20,-0.20625
1252,160327,2.2366729546875e-08,0.0918072523693576,83,0.0890625,83,0.0890625
1253,160455,2.2384586546875e-08,-0.0846151777642213,45,-0.0890625,45,-0.0890625
1254,160583,2.2402443546875e-08,-0.0779007831341073,47,-0.0796875,47,-0.0796875
1255,160711,2.2420300546875e-08,-0.0689798772904907,49,-0.0703125,49,-0.0703125
1256,160839,2.2438157546875e-08,-0.234595031017037,13,-0.2390625,13,-0.2390625
1257,160967,2.2456014546875e-08,-0.059997451637841,51,-0.0609375,51,-0.0609375
1258,161095,2.2473871546875e-08,0.218158934667759,110,0.215625,110,0.215625
1259,161223,2.2491728546875e-08,-0.239713137073562,12,-0.24375,12,-0.24375
1260,161351,2.2509585546875e-08,0.0912251619275325,83,0.0890625,83,0.0890625
1261,161479,2.2527442546875e-08,0.0658166635107789,78,0.065625,78,0.065625
1262,161607,2.2545299546875e-08,-0.0790540987756631,47,-0.0796875,47,-0.0796875
1263,161735,2.2563156546875e-08,0.220044231741905,110,0.215625,110,0.215625
1264,161863,2.2581013546875e-08,-0.234016921812682,14,-0.234375,14,-0.234375
1265,161991,2.2598870546875e-08,-0.0746491213455258,48,-0.075,48,-0.075
1266,162119,2.2616727546875e-08,-0.21578185159308,17,-0.2203125,17,-0.2203125
1267,162247,2.2634584546875e-08,0.216824255468117,110,0.215625,110,0.215625
1268,162375,2.2652441546875e-08,-0.0976704704890985,43,-0.0984375,43,-0.0984375
1269,162503,2.2670298546875e-08,-0.0538566028036402,52,-0.05625,52,-0.05625
1270,162631,2.2688155546875e-08,0.082904729021388,81,0.0796875,81,0.0796875
1271,162759,2.2706012546875e-08,0.234052146598141,113,0.2296875,113,0.2296875
1272,162887,2.2723869546875e-08,-0.0823859498910473,46,-0.084375,46,-0.084375
1273,163015,2.2741726546875e-08,-0.085533686192483,45,-0.0890625,45,-0.0890625
1274,163143,2.2759583546875e-08,0.0716674312364762,79,0.0703125,79,0.0703125
1275,163271,2.2777440546875e-08,-0.228950253886792,15,-0.2296875,15,-0.2296875
1276,163399,2.2795297546875e-08,0.0544410890578243,75,0.0515625,75,0.0515625
1277,163527,2.2813154546875e-08,-0.0770948600263437,47,-0.0796875,47,-0.0796875
1278,163655,2.2831011546875e-08,0.0988372528737497,85,0.0984375,85,0.0984375
1279,163783,2.2848868546875e-08,0.209680828780486,108,0.20625,108,0.20625
1280,163911,2.2866725546875e-08,0.0884372403183658,82,0.084375,82,0.084375
1281,164039,2.2884582546875e-08,0.238460296077797,114,0.234375,114,0.234375
1282,164167,2.2902439546875e-08,0.0543944799592332,75,0.0515625,75,0.0515625
1283,164295,2.2920296546875e-08,0.255164670466529,118,0.253125,118,0.253125
1284,164423,2.2938153546875e-08,-0.114166851180949,39,-0.1171875,39,-0.1171875
1285,164551,2.2956010546875e-08,-0.230014843584683,14,-0.234375,14,-0.234375
1286,164679,2.2973867546875e-08,-0.0800983358029098,46,-0.084375,46,-0.084375
1287,164807,2.2991724546875e-08,-0.232810175000929,14,-0.234375,14,-0.234375
1288,164935,2.3009581546875e-08,0.107957806596277,87,0.1078125,87,0.1078125
1289,165063,2.3027438546875e-08,-0.271684200744077,6,-0.271875,6,-0.271875
1290,165191,2.3045295546875e-08,-0.20690725923496,19,-0.2109375,19,-0.2109375
1291,165319,2.3063152546875e-08,-0.231890026522056,14,-0.234375,14,-0.234375
1292,165447,2.3081009546875e-08,-0.215416739551797,18,-0.215625,18,-0.215625
1293,165575,2.3098866546875e-08,0.241840915628883,115,0.2390625,115,0.2390625
1294,165703,2.3116723546875e-08,0.22870363869376,112,0.225,112,0.225
1295,165831,2.3134580546875e-08,-0.234352859327298,14,-0.234375,14,-0.234375
1296,165959,2.3152437546875e-08,-0.207212397826387,19,-0.2109375,19,-0.2109375
1297,166087,2.3170294546875e-08,0.217728776061328,110,0.215625,110,0.215625
1298,166215,2.3188151546875e-08,-0.248156896226782,11,-0.2484375,11,-0.2484375
1299,166343,2.3206008546875e-08,0.0830404201277331,81,0.0796875,81,0.0796875
1300,166471,2.3223865546875e-08,-0.244174062229394,11,-0.2484375,11,-0.2484375
1301,166599,2.3241722546875e-08,-0.216049879997462,17,-0.2203125,17,-0.2203125
1302,166727,2.3259579546875e-08,0.217674990261574,110,0.215625,110,0.215625
1303,166855,2.3277436546875e-08,0.23190281375814,113,0.2296875,113,0.2296875
1304,166983,2.3295293546875e-08,0.250472351736569,117,0.2484375,117,0.2484375
1305,167111,2.3313150546875e-08,0.222378657700573,111,0.2203125,111,0.2203125
1306,167239,2.3331007546875e-08,0.216808015674363,110,0.215625,110,0.215625
1307,167367,2.3348864546875e-08,-0.248553865325635,10,-0.253125,10,-0.253125
1308,167495,2.3366721546875e-08,-0.0697723743795028,49,-0.0703125,49,-0.0703125
1309,167623,2.3384578546875e-08,-0.238493240488254,13,-0.2390625,13,-0.2390625
1310,167751,2.3402435546875e-08,0.0762893806783893,80,0.075,80,0.075
1311,167879,2.3420292546875e-08,0.235698514062512,114,0.234375,114,0.234375
1312,168007,2.3438149546875e-08,0.208142173927644,108,0.20625,108,0.20625
1313,168135,2.3456006546875e-08,-0.216430051175713,17,-0.2203125,17,-0.2203125
1314,168263,2.3473863546875e-08,-0.221150500459449,16,-0.225,16,-0.225
1315,168391,2.3491720546875e-08,-0.237929720264121,13,-0.2390625,13,-0.2390625
1316,168519,2.3509577546875e-08,0.225428434184666,112,0.225,112,0.225
1317,168647,2.3527434546875e-08,0.0534466172015179,75,0.0515625,75,0.0515625
1318,168775,2.3545291546875e-08,-0.219718287145566,17,-0.2203125,17,-0.2203125
1319,168903,2.3563148546875e-08,0.254560194201928,118,0.253125,118,0.253125
1320,169031,2.3581005546875e-08,0.223999981975178,111,0.2203125,111,0.2203125
1321,169159,2.3598862546875e-08,-0.0907705948638431,44,-0.09375,44,-0.09375
1322,169287,2.3616719546875e-08,0.257108129132378,118,0.253125,118,0.253125
1323,169415,2.3634576546875e-08,0.193914908287141,105,0.1921875,105,0.1921875
1324,169543,2.3652433546875e-08,-0.213944945920366,18,-0.215625,18,-0.215625
1325,169671,2.3670290546875e-08,0.235831538742434,114,0.234375,114,0.234375
1326,169799,2.3688147546875e-08,0.0563953444017764,76,0.05625,76,0.05625
1327,169927,2.3706004546875e-08,0.230845297256049,113,0.2296875,113,0.2296875
1328,170055,2.3723861546875e-08,-0.0853559490659335,45,-0.0890625,45,-0.0890625
1329,170183,2.3741718546875e-08,0.251674680970995,117,0.2484375,117,0.2484375
1330,170311,2.3759575546875e-08,0.0495625624745015,74,0.046875,74,0.046875
1331,170439,2.3777432546875e-08,-0.230856539045713,14,-0.234375,14,-0.234375
1332,170567,2.3795289546875e-08,0.10489440662138,86,0.103125,86,0.103125
1333,170695,2.3813146546875e-08,0.212733098212313,109,0.2109375,109,0.2109375
1334,170823,2.3831003546875e-08,-0.23091255764412,14,-0.234375,14,-0.234375
1335,170951,2.3848860546875e-08,0.091075968693903,83,0.0890625,83,0.0890625
1336,171079,2.3866717546875e-08,-0.227024376330854,15,-0.2296875,15,-0.2296875
1337,171207,2.3884574546875e-08,0.238869484065305,114,0.234375,114,0.234375
1338,171335,2.3902431546875e-08,-0.238402993920413,13,-0.2390625,13,-0.2390625
1339,171463,2.3920288546875e-08,0.258493375352175,119,0.2578125,119,0.2578125
1340,171591,2.3938145546875e-08,0.213850471211903,109,0.2109375,109,0.2109375
1341,171719,2.3956002546875e-08,-0.220142274899823,17,-0.2203125,17,-0.2203125
1342,171847,2.3973859546875e-08,0.253235291180329,118,0.253125,118,0.253125
1343,171975,2.3991716546875e-08,0.0654586248952235,77,0.0609375,77,0.0609375
1344,172103,2.4009573546875e-08,-0.0982505088314014,43,-0.0984375,43,-0.0984375
1345,172231,2.4027430546875e-08,-0.212748542551068,18,-0.215625,18,-0.215625
1346,172359,2.4045287546875e-08,-0.0921528584506706,44,-0.09375,44,-0.09375
1347,172487,2.4063144546875e-08,-0.219569319838136,17,-0.2203125,17,-0.2203125
1348,172615,2.4081001546875e-08,-0.223973218760292,16,-0.225,16,-0.225
1349,172743,2.4098858546875e-08,0.24563167417539,116,0.24375,116,0.24375
1350,172871,2.4116715546875e-08,0.213920445857028,109,0.2109375,109,0.2109375
1351,172999,2.4134572546875e-08,-0.212904236564065,18,-0.215625,18,-0.215625
1352,173127,2.4152429546875e-08,0.104348480795906,86,0.103125,86,0.103125
1353,173255,2.4170286546875e-08,0.0633716324223998,77,0.0609375,77,0.0609375
1354,173383,2.4188143546875e-08,0.059190356976952,76,0.05625,76,0.05625
1355,173511,2.4206000546875e-08,-0.248064266286832,11,-0.2484375,11,-0.2484375
1356,173639,2.4223857546875e-08,-0.200024635028824,21,-0.2015625,21,-0.2015625
1357,173767,2.4241714546875e-08,-0.0763647653773567,47,-0.0796875,47,-0.0796875
1358,173895,2.4259571546875e-08,0.230907778082629,113,0.2296875,113,0.2296875
1359,174023,2.4277428546875e-08,0.225958548898572,112,0.225,112,0.225
1360,174151,2.4295285546875e-08,0.227790579711756,112,0.225,112,0.225
1361,174279,2.4313142546875e-08,-0.0754219549325167,47,-0.0796875,47,-0.0796875
1362,174407,2.4330999546875e-08,0.0889258844494926,82,0.084375,82,0.084375
